condition,hours,seed,dt_ms,iei_ms,native_dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,signature_regression,signature_mle
capped,0.25,118,8,1.3170713316241893,1,1.3854289071680377,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,10,1.3170713316241893,1,1.5,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,12,1.3170713316241893,1,1.753721244925575,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,16,1.3170713316241893,1,1.6610687022900763,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,20,1.3170713316241893,1,2.2140625,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,24,1.3170713316241893,1,1.9289340101522843,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,32,1.3170713316241893,1,2.058181818181818,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,48,1.3170713316241893,1,1.6401515151515151,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,64,1.3170713316241893,1,1.576,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,96,1.3170713316241893,1,1.298989898989899,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,False,False
capped,0.25,118,128,1.3170713316241893,1,1.0434782608695652,1.4377399696211655,0.8997707382705064,1297,0.8696993060909792,11.225134926754048,60,1.42991661973611,0.23990687085194168,221.91885354896462,9.996279754639117,0.013840019109706003,1128,True,True
capped,0.25,119,1,1.2834184439771703,1,0.369354457318515,2.0364143262102576,0.969285883769524,5213,0.9921350469978899,2.7840015346249762,58,1.966802088572214,0.5187860950684133,867.8174533043621,13.481871622335376,0.019369858889306202,5172,False,False
capped,0.25,119,2,1.2834184439771703,1,0.4267223382045929,1.8511745756840046,0.9401636996489284,2964,0.9554655870445344,4.89642375168691,60,1.87460041859004,0.43694397162490517,635.4715100829106,14.458145649564845,0.006339458257514252,2832,False,False
capped,0.25,119,3,1.2834184439771703,1,0.5883905013192612,1.5954527281865394,0.9414452519340646,1887,0.9167991520932698,7.691043985161632,60,1.6911885880951498,0.3362637430726987,417.8257135556307,12.84729731610223,0.010094702256991828,1730,False,False
capped,0.25,119,4,1.2834184439771703,1,1.0025062656641603,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,True,True
capped,0.25,119,5,1.2834184439771703,1,0.981,1.583421978104925,0.8452121949088297,1261,0.8572561459159397,11.509119746233148,60,1.4948683145315886,0.2645427678264186,213.57072678130393,9.524609801043502,0.004919636019758644,1081,True,True
capped,0.25,119,6,1.2834184439771703,1,1.145993413830955,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,True,True
capped,0.25,119,8,1.2834184439771703,1,1.5168269230769231,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,10,1.2834184439771703,1,1.507163323782235,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,12,1.2834184439771703,1,1.924929178470255,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,16,1.2834184439771703,1,1.8864,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,20,1.2834184439771703,1,2.300509337860781,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,24,1.2834184439771703,1,2.4956822107081176,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,32,1.2834184439771703,1,1.9032882011605416,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,48,1.2834184439771703,1,2.3306772908366535,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,64,1.2834184439771703,1,1.4252631578947368,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
capped,0.25,119,96,1.2834184439771703,1,1.1634408602150537,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,True,True
capped,0.25,119,128,1.2834184439771703,1,0.7671840354767184,1.5690647599239267,0.8736755081044114,1197,0.8454469507101086,12.124477861319967,60,1.469594475007428,0.2590225812465533,183.26940987803172,8.632713370032187,0.0067353513626742245,1012,False,False
refractory_0.8,0.25,100,1,17.16064605765891,17,0.0,3.8736778636978255,0.9353946361405696,10090,1.0,1.4392467789890981,10,2.6051204564627017,1.1868137915130648,-221.60120494551268,-7.378869459319841,0.040777621430574174,10090,False,False
refractory_0.8,0.25,100,2,17.16064605765891,17,0.0,3.8736778636978255,0.9353946361405696,10090,1.0,1.4392467789890981,10,2.6051204564627017,1.1868137915130648,-221.60120494551268,-7.378869459319841,0.040777621430574174,10090,False,False
refractory_0.8,0.25,100,3,17.16064605765891,17,0.5600473279432064,2.782206776390179,0.9013513771265809,6005,1.0,2.4183180682764363,19,1.834770260129643,0.5335995983432889,-131.53628356378408,-3.5336249610347106,0.05636997704914859,6005,False,False
refractory_0.8,0.25,100,4,17.16064605765891,17,0.7747336377473364,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,False
refractory_0.8,0.25,100,5,17.16064605765891,17,0.8224036025893611,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,True
refractory_0.8,0.25,100,6,17.16064605765891,17,0.8580246913580247,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,True
refractory_0.8,0.25,100,8,17.16064605765891,17,0.9192239858906526,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,True
refractory_0.8,0.25,100,10,17.16064605765891,17,0.9128971962616822,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,True
refractory_0.8,0.25,100,12,17.16064605765891,17,0.9557487159225603,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,True
refractory_0.8,0.25,100,16,17.16064605765891,17,0.8353500432152118,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,True
refractory_0.8,0.25,100,17,17.16064605765891,17,0.8566493955094991,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,True
refractory_0.8,0.25,100,20,17.16064605765891,17,0.8201598579040853,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,True
refractory_0.8,0.25,100,24,17.16064605765891,17,0.7354718735471873,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,False
refractory_0.8,0.25,100,32,17.16064605765891,17,0.5171568627450981,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,False
refractory_0.8,0.25,100,48,17.16064605765891,17,0.39501779359430605,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,False
refractory_0.8,0.25,100,64,17.16064605765891,17,0.2809573361082206,2.063722318717933,0.9051957701452098,3942,0.9941653982749873,3.683916793505835,53,1.6067715225049657,0.33728370438779065,472.1946321179468,11.596052029570966,0.02424428796401573,3919,False,False
refractory_0.8,0.25,100,96,17.16064605765891,17,0.1962719298245614,2.0373888091501082,0.9038730607414315,3856,0.9940352697095436,3.766078838174274,53,1.5843326999249765,0.32853979287432966,438.59924548780634,10.92002520611009,0.027323824882137304,3833,False,False
refractory_0.8,0.25,100,128,17.16064605765891,17,1.0427682737169517,1.784830939170716,0.8823780753799568,2830,0.9879858657243816,5.131448763250884,53,1.2927041913135806,0.2354104159329914,38.332814967430075,1.3126045947052596,0.07428673179917178,2796,False,False
refractory_0.8,0.25,101,1,13.621590608173713,14,0.0,3.6245340962090657,0.9296400840278934,10106,1.0,1.4347912131407086,8,2.6011539954895486,1.1939086754641037,-303.7179433292591,-10.817085323690023,0.04533080446084414,10106,False,False
refractory_0.8,0.25,101,2,13.621590608173713,14,0.0,3.6245340962090657,0.9296400840278934,10106,1.0,1.4347912131407086,8,2.6011539954895486,1.1939086754641037,-303.7179433292591,-10.817085323690023,0.04533080446084414,10106,False,False
refractory_0.8,0.25,101,3,13.621590608173713,14,0.582933653077538,2.7923505014507852,0.8891431348258874,5931,1.0,2.4447816557073008,18,1.8157713973137515,0.5259964186134296,-191.64742805585863,-5.374413789808098,0.0576978300215365,5931,False,False
refractory_0.8,0.25,101,4,13.621590608173713,14,0.7970002585983967,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,False
refractory_0.8,0.25,101,5,13.621590608173713,14,0.8564814814814815,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,True
refractory_0.8,0.25,101,6,13.621590608173713,14,0.8879037365421153,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,True
refractory_0.8,0.25,101,8,13.621590608173713,14,0.9447632711621234,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,True
refractory_0.8,0.25,101,10,13.621590608173713,14,0.9656881433473122,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,True
refractory_0.8,0.25,101,12,13.621590608173713,14,0.9795584627964022,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,True
refractory_0.8,0.25,101,14,13.621590608173713,14,0.8687042617305208,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,True
refractory_0.8,0.25,101,16,13.621590608173713,14,0.8867924528301887,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,True
refractory_0.8,0.25,101,20,13.621590608173713,14,0.795688847235239,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,False
refractory_0.8,0.25,101,24,13.621590608173713,14,0.7512054001928641,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,False
refractory_0.8,0.25,101,32,13.621590608173713,14,0.7522080471050049,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,False
refractory_0.8,0.25,101,48,13.621590608173713,14,0.4344391785150079,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,False
refractory_0.8,0.25,101,64,13.621590608173713,14,0.38163481953290873,1.9945500778082506,0.9111670860097272,3867,0.9956038272562711,3.7496767520041376,49,1.5797925479915786,0.32490284003510794,457.7927080260402,11.335919264738004,0.02290757674351207,3850,False,False
refractory_0.8,0.25,101,96,13.621590608173713,14,0.29346003353828953,1.9538774518252955,0.9227133879393301,3805,0.9955321944809461,3.8107752956636007,49,1.5652914982621997,0.31873309286845564,443.207177409899,11.09037502687405,0.02370429465948798,3788,False,False
refractory_0.8,0.25,101,128,13.621590608173713,14,1.030441400304414,1.7281259654804875,0.9158214545196062,2882,0.9892435808466343,5.031228313671062,54,1.314486160308972,0.239719962866078,80.19276083477828,2.6014219260147042,0.06288315065179756,2851,False,True
refractory_0.8,0.25,102,1,15.257372888772206,15,0.0,3.714118760298437,0.9103567147919815,10141,1.0,1.4319100680406271,8,2.6124614054355018,1.1985471531602365,-259.40498890383583,-9.320933285286863,0.04168653630450625,10141,False,False
refractory_0.8,0.25,102,2,15.257372888772206,15,0.0,3.714118760298437,0.9103567147919815,10141,1.0,1.4319100680406271,8,2.6124614054355018,1.1985471531602365,-259.40498890383583,-9.320933285286863,0.04168653630450625,10141,False,False
refractory_0.8,0.25,102,3,15.257372888772206,15,0.5679207920792079,2.8991774472660397,0.8845989325413194,5992,1.0,2.4233978638184244,19,1.8296840829696794,0.5321227412951126,-154.06281399554106,-4.270858613804243,0.05554126678944327,5992,False,False
refractory_0.8,0.25,102,4,15.257372888772206,15,0.8013856812933026,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,5,15.257372888772206,15,0.8789006584597767,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,6,15.257372888772206,15,0.8974928594097112,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,8,15.257372888772206,15,1.0091132141605328,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,10,15.257372888772206,15,0.982791586998088,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,12,15.257372888772206,15,0.9260318757662444,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,15,15.257372888772206,15,0.9797125950972105,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,16,15.257372888772206,15,0.966393795777682,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,20,15.257372888772206,15,0.8585720782173716,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,True
refractory_0.8,0.25,102,24,15.257372888772206,15,0.7328571428571429,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,False
refractory_0.8,0.25,102,32,15.257372888772206,15,0.6722523410547068,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,False
refractory_0.8,0.25,102,48,15.257372888772206,15,0.4723514211886305,1.9805494566453266,0.9472103861811214,3897,0.9964074929432897,3.7261996407492943,58,1.574721286731295,0.3259515391906349,421.1774591619434,10.49045896467693,0.023274748696960168,3883,False,False
refractory_0.8,0.25,102,64,15.257372888772206,15,0.3471337579617834,1.980546572595179,0.947204124521748,3896,0.9964065708418891,3.7271560574948666,58,1.5742973007578254,0.3258518055690586,419.8808024761457,10.461954329720724,0.023512483504370796,3882,False,False
refractory_0.8,0.25,102,96,15.257372888772206,15,0.27666666666666667,1.960783893304211,0.943242820813396,3823,0.9963379544860057,3.7983259220507457,58,1.5575813503843268,0.3185950327517376,405.04578636349953,10.242384442263464,0.024524951216281732,3809,False,False
refractory_0.8,0.25,102,128,15.257372888772206,15,1.0947368421052632,1.7308913861010669,0.90985898025387,2858,0.9923023093072079,5.080825752274317,59,1.2855694450314292,0.23188196386765314,50.21725764081468,1.68470959726655,0.06071516772148128,2836,False,False
refractory_0.8,0.25,103,1,21.87101734005296,22,0.0,3.902860251969472,0.9191364204785389,10347,1.0,1.4013723784671885,9,2.6644195328532714,1.250317684777909,-285.10323463485713,-10.312100047337859,0.04287988943200571,10347,False,False
refractory_0.8,0.25,103,2,21.87101734005296,22,0.0,3.902860251969472,0.9191364204785389,10347,1.0,1.4013723784671885,9,2.6644195328532714,1.250317684777909,-285.10323463485713,-10.312100047337859,0.04287988943200571,10347,False,False
refractory_0.8,0.25,103,3,21.87101734005296,22,0.5729801829268293,2.8313716003604457,0.8871058789406916,6155,1.0,2.355808285946385,19,1.848378259077295,0.5524854972805067,-237.02594516363646,-6.60971372377254,0.060567868477170994,6155,False,False
refractory_0.8,0.25,103,4,21.87101734005296,22,0.7946692991115498,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,False
refractory_0.8,0.25,103,5,21.87101734005296,22,0.8534147695724598,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,True
refractory_0.8,0.25,103,6,21.87101734005296,22,0.8694992412746586,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,True
refractory_0.8,0.25,103,8,21.87101734005296,22,0.9791456441305079,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,True
refractory_0.8,0.25,103,10,21.87101734005296,22,0.9864170337738619,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,True
refractory_0.8,0.25,103,12,21.87101734005296,22,0.9414077860794338,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,True
refractory_0.8,0.25,103,16,21.87101734005296,22,0.9083682008368201,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,True
refractory_0.8,0.25,103,20,21.87101734005296,22,0.7933774834437086,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,False
refractory_0.8,0.25,103,22,21.87101734005296,22,0.6880400181900864,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,False
refractory_0.8,0.25,103,24,21.87101734005296,22,0.7338560885608856,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,False
refractory_0.8,0.25,103,32,21.87101734005296,22,0.6521739130434783,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,False
refractory_0.8,0.25,103,48,21.87101734005296,22,0.4281391830559758,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,False
refractory_0.8,0.25,103,64,21.87101734005296,22,0.30977982590885816,2.0408195279072903,0.9193306303551487,4052,0.9977788746298124,3.5784797630799603,45,1.583860915471563,0.3357212777723323,373.68755853013295,9.152952299447943,0.02971662349015508,4043,False,False
refractory_0.8,0.25,103,96,21.87101734005296,22,0.2822491730981257,1.99661202112604,0.9270953094798138,3918,0.9977029096477795,3.700867789688617,45,1.5515015547738376,0.3225252142278606,334.21110445314036,8.451570357090073,0.03273622658898012,3909,False,False
refractory_0.8,0.25,103,128,21.87101734005296,22,1.3154906731549068,1.6896007706758573,0.9214740121052368,2716,0.991899852724595,5.338733431516936,60,1.2128025656405494,0.21714899128757142,-67.56896039915245,-2.4962538734502875,0.08825416629083863,2694,False,False
refractory_0.8,0.25,104,1,14.47777582572031,14,0.0,3.946096825413725,0.8872203480003759,10161,1.0,1.428205885247515,8,2.6125944874968763,1.2045701896342242,-304.19846128047845,-11.15427195844035,0.04403079273014021,10161,False,False
refractory_0.8,0.25,104,2,14.47777582572031,14,0.0,3.946096825413725,0.8872203480003759,10161,1.0,1.428205885247515,8,2.6125944874968763,1.2045701896342242,-304.19846128047845,-11.15427195844035,0.04403079273014021,10161,False,False
refractory_0.8,0.25,104,3,14.47777582572031,14,0.5809656268627061,2.6717848623336797,0.8730515110666255,5976,1.0,2.428380187416332,17,1.8193544908986663,0.5306823255015851,-217.2340175438813,-6.197897966282418,0.059362497907491596,5976,False,False
refractory_0.8,0.25,104,4,14.47777582572031,14,0.7902602422056171,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,False
refractory_0.8,0.25,104,5,14.47777582572031,14,0.8553314121037464,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,True
refractory_0.8,0.25,104,6,14.47777582572031,14,0.9061326658322904,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,True
refractory_0.8,0.25,104,8,14.47777582572031,14,0.9383512544802868,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,True
refractory_0.8,0.25,104,10,14.47777582572031,14,0.9522900763358778,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,True
refractory_0.8,0.25,104,12,14.47777582572031,14,0.9984233346472211,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,True
refractory_0.8,0.25,104,14,14.47777582572031,14,0.906790383804302,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,True
refractory_0.8,0.25,104,16,14.47777582572031,14,0.8954505686789151,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,True
refractory_0.8,0.25,104,20,14.47777582572031,14,0.8121850664223546,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,True
refractory_0.8,0.25,104,24,14.47777582572031,14,0.7922077922077922,1.9502583444237809,0.9139044338106203,3881,0.9969080133986086,3.7392424632826593,53,1.5777794914956988,0.32195277611066986,483.6824026565011,12.147744802719219,0.01755629837553596,3869,False,False
